lat,lon,total,geometry,type
3.59762649671505,-76.37448750337623,1,POINT (-76.37448750337623 3.59762649671505),top_contacts
3.598042359840746,-76.37645058721112,1,POINT (-76.37645058721112 3.598042359840746),top_contacts
3.5958958251573363,-76.37564985069896,5,POINT (-76.37564985069896 3.595895825157336),top_contacts
3.5975638411897624,-76.37559636238284,1,POINT (-76.37559636238284 3.597563841189762),top_contacts
3.597824421834483,-76.37539181075722,1,POINT (-76.37539181075722 3.597824421834483),top_contacts
3.5966398787087037,-76.37644052843072,1,POINT (-76.37644052843072 3.596639878708704),top_contacts
3.5969436242552,-76.37605437192315,1,POINT (-76.37605437192315 3.5969436242552),top_contacts
3.5977133434875017,-76.37613661069472,1,POINT (-76.37613661069472 3.597713343487502),top_contacts
3.596804196007617,-76.3760364881962,1,POINT (-76.37603648819621 3.596804196007617),top_contacts
3.596888836296096,-76.37345335251749,1,POINT (-76.37345335251749 3.596888836296096),top_contacts
3.597888174511502,-76.3753913339646,1,POINT (-76.3753913339646 3.597888174511502),top_contacts
3.596328686185389,-76.3741924834382,1,POINT (-76.37419248343819 3.596328686185389),top_contacts
3.5992463124437752,-76.37513996679345,1,POINT (-76.37513996679345 3.599246312443775),top_contacts
3.596860113068356,-76.37508780311974,1,POINT (-76.37508780311974 3.596860113068356),top_contacts
3.5980522853559402,-76.37667330148291,1,POINT (-76.37667330148291 3.59805228535594),top_contacts
3.598839178876735,-76.37479485949875,1,POINT (-76.37479485949875 3.598839178876735),top_contacts
3.5977573093559343,-76.37563535831696,1,POINT (-76.37563535831696 3.597757309355934),top_contacts
3.5971465692785056,-76.37390311141687,1,POINT (-76.37390311141687 3.597146569278506),top_contacts
3.6002996910849854,-76.37524378904871,1,POINT (-76.37524378904871 3.600299691084985),top_contacts
3.596920315411146,-76.37534794665004,1,POINT (-76.37534794665004 3.596920315411146),top_contacts
3.597070351977564,-76.37604438386549,1,POINT (-76.37604438386549 3.597070351977564),top_contacts
3.595878203195732,-76.37582329616062,1,POINT (-76.37582329616062 3.595878203195732),top_contacts
3.5965373088597086,-76.37586978230833,1,POINT (-76.37586978230833 3.596537308859709),top_contacts
3.5955347785052716,-76.3750333698403,1,POINT (-76.3750333698403 3.595534778505272),top_contacts
3.598336689968387,-76.37394610072614,1,POINT (-76.37394610072614 3.598336689968387),top_contacts
3.5983810203674436,-76.3755287433563,1,POINT (-76.3755287433563 3.598381020367444),top_contacts
3.5964646766875368,-76.37593725482253,1,POINT (-76.37593725482253 3.596464676687537),top_contacts
3.5961897993719414,-76.37384177448699,1,POINT (-76.37384177448699 3.596189799371941),top_contacts
3.5971419617277007,-76.37604974403342,1,POINT (-76.37604974403342 3.597141961727701),top_contacts
3.5985768498615607,-76.37396810354437,1,POINT (-76.37396810354437 3.598576849861561),top_contacts
3.59672691544853,-76.37503775888081,1,POINT (-76.37503775888081 3.59672691544853),top_contacts
3.5982025025362585,-76.37521476605251,1,POINT (-76.37521476605251 3.598202502536259),top_contacts
3.5967970921361454,-76.3746051699856,1,POINT (-76.3746051699856 3.596797092136145),top_contacts
3.596879521031916,-76.3729590754224,1,POINT (-76.3729590754224 3.596879521031916),top_contacts
3.598135431947864,-76.37561836308704,1,POINT (-76.37561836308704 3.598135431947864),top_contacts
3.5972926461231207,-76.37691597146107,1,POINT (-76.37691597146107 3.597292646123121),top_contacts
3.5968259935602527,-76.37545887221812,1,POINT (-76.37545887221812 3.596825993560253),top_contacts
3.5984245238879184,-76.37714887330144,1,POINT (-76.37714887330144 3.598424523887918),top_contacts
3.5976184409090344,-76.37487720857284,2,POINT (-76.37487720857284 3.597618440909034),top_contacts
3.5339304865785524,-76.29395700994058,1,POINT (-76.29395700994058 3.533930486578552),top_contacts
3.5195202396158014,-76.28995953566188,1,POINT (-76.28995953566188 3.519520239615801),top_contacts
3.4742278652440355,-76.48413122965566,1,POINT (-76.48413122965566 3.474227865244035),top_contacts
3.539735072937804,-76.31814342425906,1,POINT (-76.31814342425906 3.539735072937804),top_contacts
3.4900659432570595,-76.48860984252224,1,POINT (-76.48860984252224 3.49006594325706),top_contacts
3.531933893616533,-76.29417367534955,1,POINT (-76.29417367534955 3.531933893616533),top_contacts
3.527963876074737,-76.30168172293718,1,POINT (-76.30168172293718 3.527963876074737),top_contacts
3.532416486456631,-76.29621153534069,1,POINT (-76.29621153534069 3.532416486456631),top_contacts
3.521055974934775,-76.30984059907895,1,POINT (-76.30984059907895 3.521055974934775),top_contacts
3.5394730833996197,-76.28021372732324,1,POINT (-76.28021372732324 3.53947308339962),top_contacts
3.5492658690712746,-76.3171905250074,1,POINT (-76.3171905250074 3.549265869071275),top_contacts
3.5170000638024606,-76.29712771954928,1,POINT (-76.29712771954928 3.517000063802461),top_contacts
3.538493531142984,-76.27908585041502,1,POINT (-76.27908585041502 3.538493531142984),top_contacts
3.4647421088329264,-76.50009868818981,1,POINT (-76.50009868818981 3.464742108832926),top_contacts
3.5544829500336954,-76.38692307978835,1,POINT (-76.38692307978835 3.554482950033695),top_contacts
3.5289615339318505,-76.30121199595254,1,POINT (-76.30121199595254 3.528961533931851),top_contacts
3.532317014048927,-76.2960961034891,1,POINT (-76.29609610348911 3.532317014048927),top_contacts
3.4929684563203547,-76.48793923238911,1,POINT (-76.48793923238911 3.492968456320355),top_contacts
3.512719059709198,-76.30163363643778,1,POINT (-76.30163363643778 3.512719059709198),top_contacts
3.5139145741800646,-76.30054870742386,1,POINT (-76.30054870742386 3.513914574180065),top_contacts
3.5529982050591653,-76.30481641602333,1,POINT (-76.30481641602333 3.552998205059165),top_contacts
3.5339653813629637,-76.31816887002202,1,POINT (-76.31816887002202 3.533965381362964),top_contacts
3.45135094848478,-76.48284894748588,1,POINT (-76.48284894748588 3.45135094848478),top_contacts
3.421444979683631,-76.50736782966354,1,POINT (-76.50736782966354 3.421444979683631),top_contacts
3.539447557029566,-76.29177625934263,1,POINT (-76.29177625934263 3.539447557029566),top_contacts
3.5409891020256357,-76.29242058809582,1,POINT (-76.29242058809582 3.540989102025636),top_contacts
3.531759663832643,-76.2939490117533,1,POINT (-76.2939490117533 3.531759663832643),top_contacts
3.533011670078699,-76.29652881097132,1,POINT (-76.29652881097132 3.533011670078699),top_contacts
3.532019080783287,-76.29496238898766,1,POINT (-76.29496238898766 3.532019080783287),top_contacts
3.531843686722512,-76.29689489747294,1,POINT (-76.29689489747294 3.531843686722512),top_contacts
3.4943063652761372,-76.48772144184538,1,POINT (-76.48772144184538 3.494306365276137),top_contacts
3.526582893678865,-76.31765142363051,1,POINT (-76.31765142363051 3.526582893678865),top_contacts
3.5291903870190806,-76.31583763117096,1,POINT (-76.31583763117096 3.529190387019081),top_contacts
3.615690161739375,-76.26500496888545,1,POINT (-76.26500496888545 3.615690161739375),top_contacts
3.4576901233044395,-76.48191908668586,1,POINT (-76.48191908668586 3.457690123304439),top_contacts
3.5315019353309944,-76.29574210960203,1,POINT (-76.29574210960203 3.531501935330994),top_contacts
3.427138435486948,-76.50326054663826,1,POINT (-76.50326054663826 3.427138435486948),top_contacts
3.5333525669993726,-76.29390395069811,1,POINT (-76.29390395069811 3.533352566999373),top_contacts
3.4847835798228872,-76.48352108206369,1,POINT (-76.48352108206369 3.484783579822887),top_contacts
3.5255920303428305,-76.28103091115781,1,POINT (-76.28103091115781 3.525592030342831),top_contacts
3.4833383113111847,-76.48568991097693,1,POINT (-76.48568991097693 3.483338311311185),top_contacts
3.51897161484488,-76.28990460328204,1,POINT (-76.28990460328204 3.51897161484488),top_contacts
3.5334181203013824,-76.31387164189364,1,POINT (-76.31387164189364 3.533418120301382),top_contacts
3.532661267275882,-76.31587231374334,1,POINT (-76.31587231374334 3.532661267275882),top_contacts
3.5318405510872335,-76.29449995301727,1,POINT (-76.29449995301727 3.531840551087233),top_contacts
3.5317680058102052,-76.29623906811017,1,POINT (-76.29623906811017 3.531768005810205),top_contacts
3.5426311475900905,-76.2879340001832,1,POINT (-76.2879340001832 3.54263114759009),top_contacts
3.4931817348976075,-76.48549158164693,1,POINT (-76.48549158164693 3.493181734897608),top_contacts
3.51916550566467,-76.28964922022116,1,POINT (-76.28964922022116 3.51916550566467),top_contacts
3.5311766297224034,-76.29566766334135,1,POINT (-76.29566766334135 3.531176629722403),top_contacts
3.457774167520903,-76.46289963041392,5,POINT (-76.46289963041392 3.457774167520903),top_contacts
3.4812718945220067,-76.48303947923634,2,POINT (-76.48303947923634 3.481271894522007),top_contacts
3.4599904434006596,-76.46424618872017,2,POINT (-76.46424618872017 3.45999044340066),top_contacts
3.448256038083727,-76.48234498947669,1,POINT (-76.48234498947669 3.448256038083727),top_contacts
3.450322909549046,-76.48141932542813,1,POINT (-76.48141932542813 3.450322909549046),top_contacts
3.459220669480724,-76.46183086984438,1,POINT (-76.46183086984438 3.459220669480724),top_contacts
3.45153496910764,-76.48180448040262,2,POINT (-76.48180448040262 3.45153496910764),top_contacts
3.5514375969130394,-76.31304410866552,3,POINT (-76.31304410866552 3.551437596913039),top_contacts
3.5733565642957057,-76.2585030640201,1,POINT (-76.2585030640201 3.573356564295706),top_contacts
3.5512511543663505,-76.31195833745079,3,POINT (-76.31195833745079 3.551251154366351),top_contacts
3.6103540808722023,-76.38186022144085,5,POINT (-76.38186022144085 3.610354080872202),top_contacts
3.4599754523088504,-76.47677658517402,1,POINT (-76.47677658517402 3.45997545230885),top_contacts
3.458085919539332,-76.4794995183133,1,POINT (-76.4794995183133 3.458085919539332),top_contacts
3.4677868778131566,-76.32995183437258,1,POINT (-76.32995183437258 3.467786877813157),top_contacts
3.468948149168707,-76.32726748225826,1,POINT (-76.32726748225826 3.468948149168707),top_contacts
3.478330860890469,-76.48205602966421,3,POINT (-76.48205602966421 3.478330860890469),top_contacts
3.4792922744261663,-76.4817661512314,4,POINT (-76.4817661512314 3.479292274426166),top_contacts
3.551660508538767,-76.31473831536455,1,POINT (-76.31473831536455 3.551660508538767),top_contacts
3.4566067939259453,-76.4639693526703,1,POINT (-76.4639693526703 3.456606793925945),top_contacts
3.4697878000818987,-76.32808502259458,1,POINT (-76.32808502259458 3.469787800081899),top_contacts
3.4781313008462744,-76.48257108476464,4,POINT (-76.48257108476464 3.478131300846274),top_contacts
3.490181016845043,-76.46431002382215,1,POINT (-76.46431002382215 3.490181016845043),top_contacts
3.5506133811471785,-76.31374276425385,22,POINT (-76.31374276425385 3.550613381147179),top_contacts
3.4793784351227575,-76.48222203448475,1,POINT (-76.48222203448475 3.479378435122757),top_contacts
3.4782365153615755,-76.48221400594815,1,POINT (-76.48221400594815 3.478236515361576),top_contacts
3.477840901296209,-76.48293973658646,1,POINT (-76.48293973658646 3.477840901296209),top_contacts
3.4775372848824855,-76.48382685654614,1,POINT (-76.48382685654614 3.477537284882485),top_contacts
3.4784606694277365,-76.48140577576818,1,POINT (-76.48140577576818 3.478460669427736),top_contacts
3.477874325134985,-76.48239842042393,1,POINT (-76.48239842042393 3.477874325134985),top_contacts
3.4796759900137095,-76.4818161549309,4,POINT (-76.4818161549309 3.47967599001371),top_contacts
3.4887261600324373,-76.46430210210238,1,POINT (-76.46430210210238 3.488726160032437),top_contacts
3.538036351157312,-76.24518109863506,2,POINT (-76.24518109863506 3.538036351157312),top_contacts
3.5506489759349957,-76.31219774325405,12,POINT (-76.31219774325405 3.550648975934996),top_contacts
3.6949052440388406,-76.34151836596266,5,POINT (-76.34151836596266 3.694905244038841),top_contacts
3.446722821265937,-76.48298355471894,1,POINT (-76.48298355471894 3.446722821265937),top_contacts
3.4774250464470793,-76.48286990539687,2,POINT (-76.48286990539687 3.477425046447079),top_contacts
3.477359894170934,-76.48393089305193,1,POINT (-76.48393089305193 3.477359894170934),top_contacts
3.47852731352417,-76.48221138539023,1,POINT (-76.48221138539023 3.47852731352417),top_contacts
3.4784037862546504,-76.4824454230332,1,POINT (-76.4824454230332 3.47840378625465),top_contacts
3.4784481406070022,-76.48281328190446,1,POINT (-76.48281328190446 3.478448140607002),top_contacts
3.4773129587176954,-76.48311267806783,1,POINT (-76.48311267806783 3.477312958717695),top_contacts
3.47925937092723,-76.48375282164838,1,POINT (-76.48375282164838 3.47925937092723),top_contacts
3.479921051119924,-76.48186147488757,1,POINT (-76.48186147488757 3.479921051119924),top_contacts
3.478921325139768,-76.48194115911352,1,POINT (-76.48194115911352 3.478921325139768),top_contacts
3.4790868367133787,-76.48219871519734,1,POINT (-76.48219871519734 3.479086836713379),top_contacts
3.479774690134802,-76.48350855845676,1,POINT (-76.48350855845676 3.479774690134802),top_contacts
3.479807286857693,-76.48210709368836,1,POINT (-76.48210709368836 3.479807286857693),top_contacts
3.4781790996098687,-76.48213860279002,5,POINT (-76.48213860279002 3.478179099609869),top_contacts
3.4791096344749746,-76.48191201861941,1,POINT (-76.48191201861941 3.479109634474975),top_contacts
3.478374502366597,-76.4823739475873,4,POINT (-76.48237394758731 3.478374502366597),top_contacts
3.5394634989978924,-76.24346102930193,1,POINT (-76.24346102930193 3.539463498997892),top_contacts
3.5491146451348725,-76.31333803515054,29,POINT (-76.31333803515054 3.549114645134873),top_contacts
3.4474167045520714,-76.48321763994973,18,POINT (-76.48321763994973 3.447416704552071),top_contacts
3.469210444671942,-76.32743105709557,2,POINT (-76.32743105709557 3.469210444671942),top_contacts
3.4803226395488394,-76.48385491431895,3,POINT (-76.48385491431895 3.480322639548839),top_contacts
3.478906463506257,-76.48251460113799,1,POINT (-76.48251460113799 3.478906463506257),top_contacts
3.480838059644051,-76.48062204054085,1,POINT (-76.48062204054085 3.480838059644051),top_contacts
3.4782593302207014,-76.48380688211513,1,POINT (-76.48380688211513 3.478259330220701),top_contacts
3.4785500288405604,-76.48392351016633,1,POINT (-76.48392351016633 3.47855002884056),top_contacts
3.477748487655598,-76.4819443733765,1,POINT (-76.48194437337651 3.477748487655598),top_contacts
3.4779385330458066,-76.48267543330232,3,POINT (-76.48267543330232 3.477938533045807),top_contacts
3.4769202728299957,-76.48402365873154,1,POINT (-76.48402365873154 3.476920272829996),top_contacts
3.477045472582317,-76.48193505839603,5,POINT (-76.48193505839603 3.477045472582317),top_contacts
3.488377396823009,-76.46305688290738,3,POINT (-76.46305688290738 3.488377396823009),top_contacts
3.487936029502041,-76.46306434085054,1,POINT (-76.46306434085054 3.487936029502041),top_contacts
3.501420962146953,-76.49313543651854,1,POINT (-76.49313543651854 3.501420962146953),top_contacts
3.4991928696389514,-76.49274626710175,1,POINT (-76.49274626710175 3.499192869638951),top_contacts
3.549102742828134,-76.31367267673174,37,POINT (-76.31367267673174 3.549102742828134),top_contacts
3.573068931516501,-76.25952931003705,1,POINT (-76.25952931003705 3.573068931516501),top_contacts
3.6198312980236964,-76.38282320550246,6,POINT (-76.38282320550246 3.619831298023696),top_contacts
3.4618215486171553,-76.48421024275704,1,POINT (-76.48421024275704 3.461821548617155),top_contacts
3.478935034026786,-76.48292754262529,1,POINT (-76.48292754262529 3.478935034026786),top_contacts
3.477951622544508,-76.48269465098629,1,POINT (-76.48269465098629 3.477951622544508),top_contacts
3.478469918099888,-76.48393744843855,1,POINT (-76.48393744843855 3.478469918099888),top_contacts
3.4796193505556148,-76.48374310034988,2,POINT (-76.48374310034988 3.479619350555615),top_contacts
3.480533627262641,-76.48212813997222,1,POINT (-76.48212813997222 3.480533627262641),top_contacts
3.47922264089201,-76.48275121100926,1,POINT (-76.48275121100926 3.47922264089201),top_contacts
3.4777152372063163,-76.48267037502734,1,POINT (-76.48267037502734 3.477715237206316),top_contacts
3.4789930716584743,-76.4838959913272,4,POINT (-76.4838959913272 3.478993071658474),top_contacts
3.4809661361866038,-76.48114170338874,1,POINT (-76.48114170338874 3.480966136186604),top_contacts
3.4859917167855867,-76.48222256720278,1,POINT (-76.48222256720278 3.485991716785587),top_contacts
3.4948795579987375,-76.49683582842928,1,POINT (-76.49683582842928 3.494879557998738),top_contacts
3.550516454897751,-76.31461065526,42,POINT (-76.31461065526 3.550516454897751),top_contacts
3.569262041916567,-76.48289082220032,1,POINT (-76.48289082220032 3.569262041916567),top_contacts
3.573972108997261,-76.25804394656289,1,POINT (-76.25804394656289 3.573972108997261),top_contacts
3.620967668139392,-76.38161882906121,4,POINT (-76.38161882906121 3.620967668139392),top_contacts
3.477428935878176,-76.4817053744787,4,POINT (-76.48170537447869 3.477428935878176),top_contacts
3.4951870952438737,-76.48699920244705,1,POINT (-76.48699920244705 3.495187095243874),top_contacts
3.5506117396020307,-76.31584946785598,1,POINT (-76.31584946785598 3.550611739602031),top_contacts
3.549264132192859,-76.31635457491528,1,POINT (-76.31635457491528 3.549264132192859),top_contacts
3.549807009746424,-76.31627856897788,1,POINT (-76.31627856897788 3.549807009746424),top_contacts
3.5500064109215215,-76.31582577122742,1,POINT (-76.31582577122742 3.550006410921521),top_contacts
3.549774098960235,-76.3166730503979,1,POINT (-76.3166730503979 3.549774098960235),top_contacts
3.550540840508151,-76.31542153975889,1,POINT (-76.31542153975889 3.550540840508151),top_contacts
3.54961397148957,-76.31647255751139,1,POINT (-76.31647255751139 3.54961397148957),top_contacts
3.5490430475557955,-76.31731439573235,1,POINT (-76.31731439573235 3.549043047555795),top_contacts
3.550500645944244,-76.31635874095203,1,POINT (-76.31635874095203 3.550500645944244),top_contacts
3.549948177026166,-76.31613590174372,1,POINT (-76.31613590174372 3.549948177026166),top_contacts
3.5478814555956446,-76.31640560117178,1,POINT (-76.31640560117178 3.547881455595645),top_contacts
3.5502326281907015,-76.3145924467261,1,POINT (-76.3145924467261 3.550232628190702),top_contacts
3.549520541673033,-76.31654719332633,1,POINT (-76.31654719332633 3.549520541673033),top_contacts
3.550408132992419,-76.31621412703204,1,POINT (-76.31621412703204 3.550408132992419),top_contacts
3.550627654662768,-76.31568273251008,1,POINT (-76.31568273251008 3.550627654662768),top_contacts
3.549463300369686,-76.31666121892151,1,POINT (-76.31666121892151 3.549463300369686),top_contacts
3.5493187319997905,-76.3176029576388,1,POINT (-76.3176029576388 3.549318731999791),top_contacts
3.549708413065168,-76.31523513096218,1,POINT (-76.31523513096218 3.549708413065168),top_contacts
3.5472941204025865,-76.31821583309387,33,POINT (-76.31821583309387 3.547294120402587),top_contacts
3.549462260672876,-76.3152908958817,1,POINT (-76.3152908958817 3.549462260672876),top_contacts
3.5507489091421056,-76.31551076436389,1,POINT (-76.31551076436389 3.550748909142106),top_contacts
3.550034312149974,-76.31488143078354,1,POINT (-76.31488143078354 3.550034312149974),top_contacts
3.550266365177504,-76.31593304653369,1,POINT (-76.31593304653369 3.550266365177504),top_contacts
3.5489871474326113,-76.31641157502479,1,POINT (-76.31641157502479 3.548987147432611),top_contacts
3.5512644547064656,-76.31387065964313,1,POINT (-76.31387065964313 3.551264454706466),top_contacts
3.6157117420055105,-76.41862314493522,1,POINT (-76.41862314493522 3.61571174200551),top_contacts
3.6166619337923698,-76.41898602852862,1,POINT (-76.41898602852862 3.61666193379237),top_contacts
3.6170226180469753,-76.41812292586357,1,POINT (-76.41812292586357 3.617022618046975),top_contacts
3.617376372865984,-76.41754980690507,1,POINT (-76.41754980690507 3.617376372865984),top_contacts
3.6169575577755753,-76.41984438745824,1,POINT (-76.41984438745824 3.616957557775575),top_contacts
3.616393214296654,-76.41944200243853,1,POINT (-76.41944200243853 3.616393214296654),top_contacts
3.6163203989129733,-76.41870343124039,1,POINT (-76.41870343124039 3.616320398912973),top_contacts
3.617171652306124,-76.41819400801353,1,POINT (-76.41819400801353 3.617171652306124),top_contacts
3.61658736887317,-76.41856558500054,1,POINT (-76.41856558500054 3.61658736887317),top_contacts
3.6173152801630115,-76.41927420507014,1,POINT (-76.41927420507014 3.617315280163012),top_contacts
3.6168190229164567,-76.42082958195537,1,POINT (-76.42082958195537 3.616819022916457),top_contacts
3.616598661945843,-76.41797428677623,1,POINT (-76.41797428677623 3.616598661945843),top_contacts
3.616290224902583,-76.41977737338418,1,POINT (-76.41977737338418 3.616290224902583),top_contacts
3.6154864696173488,-76.4187970278074,1,POINT (-76.4187970278074 3.615486469617349),top_contacts
3.617419664701988,-76.41775924588872,1,POINT (-76.41775924588872 3.617419664701988),top_contacts
3.61466890345527,-76.41873327889222,1,POINT (-76.41873327889222 3.61466890345527),top_contacts
3.6153883708631205,-76.4187951867075,1,POINT (-76.4187951867075 3.61538837086312),top_contacts
3.616464851245079,-76.41979237218952,1,POINT (-76.41979237218952 3.616464851245079),top_contacts
3.615012659253187,-76.418694807945,1,POINT (-76.418694807945 3.615012659253187),top_contacts
3.6155845656806957,-76.41965037630753,1,POINT (-76.41965037630753 3.615584565680696),top_contacts
3.616299770666313,-76.41884358183177,3,POINT (-76.41884358183177 3.616299770666313),top_contacts
3.6174902480500513,-76.41862582115573,1,POINT (-76.41862582115573 3.617490248050051),top_contacts
3.5494068919508197,-76.31609061548139,21,POINT (-76.31609061548139 3.54940689195082),top_contacts
3.5709620018736943,-76.25910326212633,3,POINT (-76.25910326212633 3.570962001873694),top_contacts
3.6184487005892367,-76.41938360587903,1,POINT (-76.41938360587903 3.618448700589237),top_contacts
3.618412039023724,-76.41863043777963,1,POINT (-76.41863043777963 3.618412039023724),top_contacts
3.6162717904933737,-76.4200857650718,1,POINT (-76.4200857650718 3.616271790493374),top_contacts
3.616761271086762,-76.41816258337278,1,POINT (-76.41816258337278 3.616761271086762),top_contacts
3.6164344915809936,-76.42045827979217,1,POINT (-76.42045827979217 3.616434491580994),top_contacts
3.6158494733113136,-76.418565485113,1,POINT (-76.41856548511301 3.615849473311314),top_contacts
3.6176379058539,-76.41937269781995,1,POINT (-76.41937269781995 3.6176379058539),top_contacts
3.6192768749399593,-76.41930705725396,1,POINT (-76.41930705725396 3.619276874939959),top_contacts
3.6163148844558504,-76.41913687972693,1,POINT (-76.41913687972693 3.61631488445585),top_contacts
3.618657012790508,-76.41791778800403,1,POINT (-76.41791778800403 3.618657012790508),top_contacts
3.6160764310070013,-76.41946196038631,1,POINT (-76.41946196038631 3.616076431007001),top_contacts
3.6155170018687723,-76.41860398496108,1,POINT (-76.41860398496108 3.615517001868772),top_contacts
3.6154938051777226,-76.41981580162485,1,POINT (-76.41981580162485 3.615493805177723),top_contacts
3.616989428620039,-76.41722935184633,1,POINT (-76.41722935184633 3.616989428620039),top_contacts
3.616226693506504,-76.41905688992215,1,POINT (-76.41905688992215 3.616226693506504),top_contacts
3.6164898315749503,-76.419648288209,1,POINT (-76.419648288209 3.61648983157495),top_contacts
3.615301692519602,-76.4186553710076,1,POINT (-76.4186553710076 3.615301692519602),top_contacts
3.6168972782739015,-76.41932972322226,1,POINT (-76.41932972322226 3.616897278273902),top_contacts
3.617467416743719,-76.42019959270719,1,POINT (-76.42019959270719 3.617467416743719),top_contacts
3.616568793310584,-76.4207345158271,1,POINT (-76.42073451582711 3.616568793310584),top_contacts
3.6178577977423187,-76.42051876145128,1,POINT (-76.42051876145128 3.617857797742319),top_contacts
3.617568562950683,-76.41729504833964,1,POINT (-76.41729504833964 3.617568562950683),top_contacts
3.615771953575294,-76.41858939713578,1,POINT (-76.41858939713578 3.615771953575294),top_contacts
3.617601727349397,-76.42041790337406,1,POINT (-76.42041790337406 3.617601727349397),top_contacts
3.6174003908892747,-76.41812419902574,1,POINT (-76.41812419902574 3.617400390889275),top_contacts
3.6170372324777444,-76.41825491372535,1,POINT (-76.41825491372535 3.617037232477744),top_contacts
3.6170383814015468,-76.41994278562193,1,POINT (-76.41994278562193 3.617038381401547),top_contacts
3.616159928880066,-76.4184630507568,1,POINT (-76.4184630507568 3.616159928880066),top_contacts
3.6171927825364643,-76.41915635285923,1,POINT (-76.41915635285923 3.617192782536464),top_contacts
3.614875892918717,-76.4183581418499,1,POINT (-76.41835814184989 3.614875892918717),top_contacts
3.616871696215349,-76.41864310018319,1,POINT (-76.41864310018319 3.616871696215349),top_contacts
3.616497733068951,-76.41866273824446,1,POINT (-76.41866273824446 3.616497733068951),top_contacts
3.616828993051483,-76.41863760673486,1,POINT (-76.41863760673486 3.616828993051483),top_contacts
3.616693089932327,-76.41974393125878,1,POINT (-76.41974393125878 3.616693089932327),top_contacts
3.617472475473933,-76.42004226241555,1,POINT (-76.42004226241555 3.617472475473933),top_contacts
3.6161957062359122,-76.41643457057886,1,POINT (-76.41643457057886 3.616195706235912),top_contacts
3.6173211861002894,-76.41984097929034,1,POINT (-76.41984097929034 3.617321186100289),top_contacts
3.617658556802652,-76.41901696250004,1,POINT (-76.41901696250004 3.617658556802652),top_contacts
3.6159293435320583,-76.41983876788457,1,POINT (-76.41983876788457 3.615929343532058),top_contacts
3.616201652478926,-76.4185832082883,1,POINT (-76.4185832082883 3.616201652478926),top_contacts
3.616450249892781,-76.41864373720637,1,POINT (-76.41864373720637 3.616450249892781),top_contacts
3.6159249278168146,-76.41806076239482,1,POINT (-76.41806076239482 3.615924927816815),top_contacts
3.6150830810769277,-76.42057159160639,1,POINT (-76.42057159160639 3.615083081076928),top_contacts
3.6173803275346645,-76.41870466960893,1,POINT (-76.41870466960893 3.617380327534665),top_contacts
3.6162490981956763,-76.41975905832639,1,POINT (-76.41975905832639 3.616249098195676),top_contacts
3.6187393654541613,-76.42008556756575,1,POINT (-76.42008556756575 3.618739365454161),top_contacts
3.61752958663272,-76.41982264304967,1,POINT (-76.41982264304967 3.61752958663272),top_contacts
3.6176059054534337,-76.4203484192172,1,POINT (-76.42034841921721 3.617605905453434),top_contacts
3.617126710695882,-76.41943721764814,1,POINT (-76.41943721764814 3.617126710695882),top_contacts
3.6161488498940897,-76.4199479802879,11,POINT (-76.4199479802879 3.61614884989409),top_contacts
3.6174370960875732,-76.41893768919093,1,POINT (-76.41893768919093 3.617437096087573),top_contacts
3.6171122241316893,-76.41791463609333,1,POINT (-76.41791463609333 3.617112224131689),top_contacts
3.614514799761356,-76.41834690649449,1,POINT (-76.41834690649449 3.614514799761356),top_contacts
3.6170876176015336,-76.42001252797637,1,POINT (-76.42001252797637 3.617087617601534),top_contacts
3.6177704973086233,-76.41693578590935,1,POINT (-76.41693578590935 3.617770497308623),top_contacts
3.6167086297798026,-76.4158896886114,1,POINT (-76.4158896886114 3.616708629779803),top_contacts
3.616120806536037,-76.4103485336199,1,POINT (-76.4103485336199 3.616120806536037),top_contacts
3.6144912727569865,-76.41947337394573,7,POINT (-76.41947337394573 3.614491272756986),top_contacts
3.6163446491425986,-76.41871952901609,1,POINT (-76.41871952901609 3.616344649142599),top_contacts
3.616455702823429,-76.41791044853795,1,POINT (-76.41791044853795 3.616455702823429),top_contacts
3.61824807515745,-76.41915834593581,1,POINT (-76.41915834593581 3.61824807515745),top_contacts
3.6163457290593635,-76.41854326552094,1,POINT (-76.41854326552094 3.616345729059363),top_contacts
3.6157828919845247,-76.41898825336541,2,POINT (-76.41898825336541 3.615782891984525),top_contacts
3.6168879480344827,-76.41730456889968,1,POINT (-76.41730456889968 3.616887948034483),top_contacts
3.6156781707483514,-76.42007479333668,2,POINT (-76.42007479333668 3.615678170748351),top_contacts
3.6158191972320526,-76.4206576631303,1,POINT (-76.4206576631303 3.615819197232053),top_contacts
3.614877104586433,-76.41883153879434,1,POINT (-76.41883153879434 3.614877104586433),top_contacts
3.6181828092275623,-76.41698034347586,1,POINT (-76.41698034347586 3.618182809227562),top_contacts
3.6160104920226632,-76.4184921051966,1,POINT (-76.41849210519661 3.616010492022663),top_contacts
3.6172628726336913,-76.42079645799542,1,POINT (-76.42079645799542 3.617262872633691),top_contacts
3.6151538781748402,-76.42023358938724,2,POINT (-76.42023358938724 3.61515387817484),top_contacts
3.6160334006888153,-76.41940261760583,1,POINT (-76.41940261760583 3.616033400688815),top_contacts
3.6148083853864286,-76.41841046028985,1,POINT (-76.41841046028985 3.614808385386429),top_contacts
3.616812466644245,-76.42085149797583,1,POINT (-76.42085149797583 3.616812466644245),top_contacts
